engine_number,chasis_number,registration_number,nickname,is_encrypted,vehicle_id
,V_16310005_GPS_INSIGHT,V_16310005_GPS_INSIGHT,V_16310005_GPS_INSIGHT,0,40888
,V_16310011_GPS_INSIGHT,V_16310011_GPS_INSIGHT,V_16310011_GPS_INSIGHT,0,40889
,V_16310012_GPS_INSIGHT,V_16310012_GPS_INSIGHT,V_16310012_GPS_INSIGHT,0,40890
,V_16310015_GPS_INSIGHT,V_16310015_GPS_INSIGHT,V_16310015_GPS_INSIGHT,0,40891
,V_16310020_GPS_INSIGHT,V_16310020_GPS_INSIGHT,V_16310020_GPS_INSIGHT,0,40892
,V_16310021_GPS_INSIGHT,V_16310021_GPS_INSIGHT,V_16310021_GPS_INSIGHT,0,40893
,V_16310022_GPS_INSIGHT,V_16310022_GPS_INSIGHT,V_16310022_GPS_INSIGHT,0,40894
,V_16310023_GPS_INSIGHT,V_16310023_GPS_INSIGHT,V_16310023_GPS_INSIGHT,0,40895
,V_16310024_GPS_INSIGHT,V_16310024_GPS_INSIGHT,V_16310024_GPS_INSIGHT,0,40896
,V_16310025_GPS_INSIGHT,V_16310025_GPS_INSIGHT,V_16310025_GPS_INSIGHT,0,40897
,V_16310026_GPS_INSIGHT,V_16310026_GPS_INSIGHT,V_16310026_GPS_INSIGHT,0,40898
,V_16310027_GPS_INSIGHT,V_16310027_GPS_INSIGHT,V_16310027_GPS_INSIGHT,0,40899
,V_16310028_GPS_INSIGHT,V_16310028_GPS_INSIGHT,V_16310028_GPS_INSIGHT,0,40900
,V_16310031_GPS_INSIGHT,V_16310031_GPS_INSIGHT,V_16310031_GPS_INSIGHT,0,40901
,V_16310032_GPS_INSIGHT,V_16310032_GPS_INSIGHT,V_16310032_GPS_INSIGHT,0,40902
,V_16310037_GPS_INSIGHT,V_16310037_GPS_INSIGHT,V_16310037_GPS_INSIGHT,0,40903
,V_16310038_GPS_INSIGHT,V_16310038_GPS_INSIGHT,V_16310038_GPS_INSIGHT,0,40904
,V_16310046_GPS_INSIGHT,V_16310046_GPS_INSIGHT,V_16310046_GPS_INSIGHT,0,40905
,V_16310048_GPS_INSIGHT,V_16310048_GPS_INSIGHT,V_16310048_GPS_INSIGHT,0,40906
,V_16310050_GPS_INSIGHT,V_16310050_GPS_INSIGHT,V_16310050_GPS_INSIGHT,0,40907
,V_16310051_GPS_INSIGHT,V_16310051_GPS_INSIGHT,V_16310051_GPS_INSIGHT,0,40908
,V_16310052_GPS_INSIGHT,V_16310052_GPS_INSIGHT,V_16310052_GPS_INSIGHT,0,40909
,V_16310053_GPS_INSIGHT,V_16310053_GPS_INSIGHT,V_16310053_GPS_INSIGHT,0,40910
,V_16310054_GPS_INSIGHT,V_16310054_GPS_INSIGHT,V_16310054_GPS_INSIGHT,0,40911
,V_16310055_GPS_INSIGHT,V_16310055_GPS_INSIGHT,V_16310055_GPS_INSIGHT,0,40912
,V_16310056_GPS_INSIGHT,V_16310056_GPS_INSIGHT,V_16310056_GPS_INSIGHT,0,40913
,V_16310058_GPS_INSIGHT,V_16310058_GPS_INSIGHT,V_16310058_GPS_INSIGHT,0,40914
,V_16310059_GPS_INSIGHT,V_16310059_GPS_INSIGHT,V_16310059_GPS_INSIGHT,0,40915
,V_16310060_GPS_INSIGHT,V_16310060_GPS_INSIGHT,V_16310060_GPS_INSIGHT,0,40916
,V_16310061_GPS_INSIGHT,V_16310061_GPS_INSIGHT,V_16310061_GPS_INSIGHT,0,40917
,V_16310062_GPS_INSIGHT,V_16310062_GPS_INSIGHT,V_16310062_GPS_INSIGHT,0,40918
,V_16310063_GPS_INSIGHT,V_16310063_GPS_INSIGHT,V_16310063_GPS_INSIGHT,0,40919
,V_16310064_GPS_INSIGHT,V_16310064_GPS_INSIGHT,V_16310064_GPS_INSIGHT,0,40920
,V_16310065_GPS_INSIGHT,V_16310065_GPS_INSIGHT,V_16310065_GPS_INSIGHT,0,40921
,V_16310066_GPS_INSIGHT,V_16310066_GPS_INSIGHT,V_16310066_GPS_INSIGHT,0,40922
,V_16310067_GPS_INSIGHT,V_16310067_GPS_INSIGHT,V_16310067_GPS_INSIGHT,0,40923
,V_16310073_GPS_INSIGHT,V_16310073_GPS_INSIGHT,V_16310073_GPS_INSIGHT,0,40924
,V_16310074_GPS_INSIGHT,V_16310074_GPS_INSIGHT,V_16310074_GPS_INSIGHT,0,40925
,V_16310076_GPS_INSIGHT,V_16310076_GPS_INSIGHT,V_16310076_GPS_INSIGHT,0,40926
,V_16310081_GPS_INSIGHT,V_16310081_GPS_INSIGHT,V_16310081_GPS_INSIGHT,0,40927
,V_16310082_GPS_INSIGHT,V_16310082_GPS_INSIGHT,V_16310082_GPS_INSIGHT,0,40928
,V_16310084_GPS_INSIGHT,V_16310084_GPS_INSIGHT,V_16310084_GPS_INSIGHT,0,40929
,V_16310086_GPS_INSIGHT,V_16310086_GPS_INSIGHT,V_16310086_GPS_INSIGHT,0,40930
,V_16310087_GPS_INSIGHT,V_16310087_GPS_INSIGHT,V_16310087_GPS_INSIGHT,0,40931
,V_16310088_GPS_INSIGHT,V_16310088_GPS_INSIGHT,V_16310088_GPS_INSIGHT,0,40932
,V_16310090_GPS_INSIGHT,V_16310090_GPS_INSIGHT,V_16310090_GPS_INSIGHT,0,40934
,V_16310091_GPS_INSIGHT,V_16310091_GPS_INSIGHT,V_16310091_GPS_INSIGHT,0,40935
,V_16310092_GPS_INSIGHT,V_16310092_GPS_INSIGHT,V_16310092_GPS_INSIGHT,0,40936
,V_16310093_GPS_INSIGHT,V_16310093_GPS_INSIGHT,V_16310093_GPS_INSIGHT,0,40937
,V_16310095_GPS_INSIGHT,V_16310095_GPS_INSIGHT,V_16310095_GPS_INSIGHT,0,40938
,V_16310096_GPS_INSIGHT,V_16310096_GPS_INSIGHT,V_16310096_GPS_INSIGHT,0,40939
,V_16310097_GPS_INSIGHT,V_16310097_GPS_INSIGHT,V_16310097_GPS_INSIGHT,0,40940
,V_16310098_GPS_INSIGHT,V_16310098_GPS_INSIGHT,V_16310098_GPS_INSIGHT,0,40941
,V_16310099_GPS_INSIGHT,V_16310099_GPS_INSIGHT,V_16310099_GPS_INSIGHT,0,40942
,V_16310100_GPS_INSIGHT,V_16310100_GPS_INSIGHT,V_16310100_GPS_INSIGHT,0,40943
,V_16310101_GPS_INSIGHT,V_16310101_GPS_INSIGHT,V_16310101_GPS_INSIGHT,0,40944
,V_16310102_GPS_INSIGHT,V_16310102_GPS_INSIGHT,V_16310102_GPS_INSIGHT,0,40945
,V_16310103_GPS_INSIGHT,V_16310103_GPS_INSIGHT,V_16310103_GPS_INSIGHT,0,40946
,V_16310105_GPS_INSIGHT,V_16310105_GPS_INSIGHT,V_16310105_GPS_INSIGHT,0,40947
,V_16310106_GPS_INSIGHT,V_16310106_GPS_INSIGHT,V_16310106_GPS_INSIGHT,0,40948
,V_16310107_GPS_INSIGHT,V_16310107_GPS_INSIGHT,V_16310107_GPS_INSIGHT,0,40949
,V_16310108_GPS_INSIGHT,V_16310108_GPS_INSIGHT,V_16310108_GPS_INSIGHT,0,40950
,V_16310109_GPS_INSIGHT,V_16310109_GPS_INSIGHT,V_16310109_GPS_INSIGHT,0,40951
,V_16310110_GPS_INSIGHT,V_16310110_GPS_INSIGHT,V_16310110_GPS_INSIGHT,0,40952
,V_16310112_GPS_INSIGHT,V_16310112_GPS_INSIGHT,V_16310112_GPS_INSIGHT,0,40953
,V_16310113_GPS_INSIGHT,V_16310113_GPS_INSIGHT,V_16310113_GPS_INSIGHT,0,40954
,V_16310114_GPS_INSIGHT,V_16310114_GPS_INSIGHT,V_16310114_GPS_INSIGHT,0,40955
,V_16310116_GPS_INSIGHT,V_16310116_GPS_INSIGHT,V_16310116_GPS_INSIGHT,0,40956
,V_16310117_GPS_INSIGHT,V_16310117_GPS_INSIGHT,V_16310117_GPS_INSIGHT,0,40957
,V_16310118_GPS_INSIGHT,V_16310118_GPS_INSIGHT,V_16310118_GPS_INSIGHT,0,40958
,V_16310119_GPS_INSIGHT,V_16310119_GPS_INSIGHT,V_16310119_GPS_INSIGHT,0,40959
,V_16310121_GPS_INSIGHT,V_16310121_GPS_INSIGHT,V_16310121_GPS_INSIGHT,0,40960
,V_16310122_GPS_INSIGHT,V_16310122_GPS_INSIGHT,V_16310122_GPS_INSIGHT,0,40961
,V_16310123_GPS_INSIGHT,V_16310123_GPS_INSIGHT,V_16310123_GPS_INSIGHT,0,40962
,V_16310124_GPS_INSIGHT,V_16310124_GPS_INSIGHT,V_16310124_GPS_INSIGHT,0,40963
,V_16310125_GPS_INSIGHT,V_16310125_GPS_INSIGHT,V_16310125_GPS_INSIGHT,0,40964
,V_16310127_GPS_INSIGHT,V_16310127_GPS_INSIGHT,V_16310127_GPS_INSIGHT,0,40965
,V_16310128_GPS_INSIGHT,V_16310128_GPS_INSIGHT,V_16310128_GPS_INSIGHT,0,40966
,V_16310129_GPS_INSIGHT,V_16310129_GPS_INSIGHT,V_16310129_GPS_INSIGHT,0,40967
,V_16310130_GPS_INSIGHT,V_16310130_GPS_INSIGHT,V_16310130_GPS_INSIGHT,0,40968
,V_16310131_GPS_INSIGHT,V_16310131_GPS_INSIGHT,V_16310131_GPS_INSIGHT,0,40969
,V_16310132_GPS_INSIGHT,V_16310132_GPS_INSIGHT,V_16310132_GPS_INSIGHT,0,40970
,V_16310133_GPS_INSIGHT,V_16310133_GPS_INSIGHT,V_16310133_GPS_INSIGHT,0,40971
,V_16310134_GPS_INSIGHT,V_16310134_GPS_INSIGHT,V_16310134_GPS_INSIGHT,0,40972
,V_16310135_GPS_INSIGHT,V_16310135_GPS_INSIGHT,V_16310135_GPS_INSIGHT,0,40973
,V_16310136_GPS_INSIGHT,V_16310136_GPS_INSIGHT,V_16310136_GPS_INSIGHT,0,40974
,V_16310138_GPS_INSIGHT,V_16310138_GPS_INSIGHT,V_16310138_GPS_INSIGHT,0,40975
,V_16310139_GPS_INSIGHT,V_16310139_GPS_INSIGHT,V_16310139_GPS_INSIGHT,0,40976
,V_16310140_GPS_INSIGHT,V_16310140_GPS_INSIGHT,V_16310140_GPS_INSIGHT,0,40977
,V_16310141_GPS_INSIGHT,V_16310141_GPS_INSIGHT,V_16310141_GPS_INSIGHT,0,40978
,V_16310142_GPS_INSIGHT,V_16310142_GPS_INSIGHT,V_16310142_GPS_INSIGHT,0,40979
,V_16310143_GPS_INSIGHT,V_16310143_GPS_INSIGHT,V_16310143_GPS_INSIGHT,0,40980
,V_16310144_GPS_INSIGHT,V_16310144_GPS_INSIGHT,V_16310144_GPS_INSIGHT,0,40981
,V_16310146_GPS_INSIGHT,V_16310146_GPS_INSIGHT,V_16310146_GPS_INSIGHT,0,40982
,V_16310147_GPS_INSIGHT,V_16310147_GPS_INSIGHT,V_16310147_GPS_INSIGHT,0,40983
,V_16310148_GPS_INSIGHT,V_16310148_GPS_INSIGHT,V_16310148_GPS_INSIGHT,0,40984
,V_16310149_GPS_INSIGHT,V_16310149_GPS_INSIGHT,V_16310149_GPS_INSIGHT,0,40985
,V_16310150_GPS_INSIGHT,V_16310150_GPS_INSIGHT,V_16310150_GPS_INSIGHT,0,40986
,V_16310151_GPS_INSIGHT,V_16310151_GPS_INSIGHT,V_16310151_GPS_INSIGHT,0,40987
,V_16310152_GPS_INSIGHT,V_16310152_GPS_INSIGHT,V_16310152_GPS_INSIGHT,0,40988
,V_16310153_GPS_INSIGHT,V_16310153_GPS_INSIGHT,V_16310153_GPS_INSIGHT,0,40989
,V_16310154_GPS_INSIGHT,V_16310154_GPS_INSIGHT,V_16310154_GPS_INSIGHT,0,40990
,V_16310155_GPS_INSIGHT,V_16310155_GPS_INSIGHT,V_16310155_GPS_INSIGHT,0,40991
,V_16310157_GPS_INSIGHT,V_16310157_GPS_INSIGHT,V_16310157_GPS_INSIGHT,0,40992
,V_16310159_GPS_INSIGHT,V_16310159_GPS_INSIGHT,V_16310159_GPS_INSIGHT,0,40993
,V_16310160_GPS_INSIGHT,V_16310160_GPS_INSIGHT,V_16310160_GPS_INSIGHT,0,40994
,V_16310161_GPS_INSIGHT,V_16310161_GPS_INSIGHT,V_16310161_GPS_INSIGHT,0,40995
,V_16310164_GPS_INSIGHT,V_16310164_GPS_INSIGHT,V_16310164_GPS_INSIGHT,0,40996
,V_16310165_GPS_INSIGHT,V_16310165_GPS_INSIGHT,V_16310165_GPS_INSIGHT,0,40997
,V_16310166_GPS_INSIGHT,V_16310166_GPS_INSIGHT,V_16310166_GPS_INSIGHT,0,40998
,V_16310167_GPS_INSIGHT,V_16310167_GPS_INSIGHT,V_16310167_GPS_INSIGHT,0,40999
,V_16310168_GPS_INSIGHT,V_16310168_GPS_INSIGHT,V_16310168_GPS_INSIGHT,0,41000
,V_16310169_GPS_INSIGHT,V_16310169_GPS_INSIGHT,V_16310169_GPS_INSIGHT,0,41001
,V_16310170_GPS_INSIGHT,V_16310170_GPS_INSIGHT,V_16310170_GPS_INSIGHT,0,41002
,V_16310171_GPS_INSIGHT,V_16310171_GPS_INSIGHT,V_16310171_GPS_INSIGHT,0,41003
,V_16310172_GPS_INSIGHT,V_16310172_GPS_INSIGHT,V_16310172_GPS_INSIGHT,0,41004
,V_16310175_GPS_INSIGHT,V_16310175_GPS_INSIGHT,V_16310175_GPS_INSIGHT,0,41005
,V_16310176_GPS_INSIGHT,V_16310176_GPS_INSIGHT,V_16310176_GPS_INSIGHT,0,41006
,V_16310177_GPS_INSIGHT,V_16310177_GPS_INSIGHT,V_16310177_GPS_INSIGHT,0,41007
,V_16310178_GPS_INSIGHT,V_16310178_GPS_INSIGHT,V_16310178_GPS_INSIGHT,0,41008
,V_16310179_GPS_INSIGHT,V_16310179_GPS_INSIGHT,V_16310179_GPS_INSIGHT,0,41009
,V_16310182_GPS_INSIGHT,V_16310182_GPS_INSIGHT,V_16310182_GPS_INSIGHT,0,41010
,V_16310184_GPS_INSIGHT,V_16310184_GPS_INSIGHT,V_16310184_GPS_INSIGHT,0,41011
,V_16310185_GPS_INSIGHT,V_16310185_GPS_INSIGHT,V_16310185_GPS_INSIGHT,0,41012
,V_16310186_GPS_INSIGHT,V_16310186_GPS_INSIGHT,V_16310186_GPS_INSIGHT,0,41013
,V_16310187_GPS_INSIGHT,V_16310187_GPS_INSIGHT,V_16310187_GPS_INSIGHT,0,41014
,V_16310188_GPS_INSIGHT,V_16310188_GPS_INSIGHT,V_16310188_GPS_INSIGHT,0,41015
,V_16310189_GPS_INSIGHT,V_16310189_GPS_INSIGHT,V_16310189_GPS_INSIGHT,0,41016
,V_16310190_GPS_INSIGHT,V_16310190_GPS_INSIGHT,V_16310190_GPS_INSIGHT,0,41017
,V_16310191_GPS_INSIGHT,V_16310191_GPS_INSIGHT,V_16310191_GPS_INSIGHT,0,41018
,V_16310192_GPS_INSIGHT,V_16310192_GPS_INSIGHT,V_16310192_GPS_INSIGHT,0,41019
,V_16310193_GPS_INSIGHT,V_16310193_GPS_INSIGHT,V_16310193_GPS_INSIGHT,0,41020
,V_16310194_GPS_INSIGHT,V_16310194_GPS_INSIGHT,V_16310194_GPS_INSIGHT,0,41021
,V_16310196_GPS_INSIGHT,V_16310196_GPS_INSIGHT,V_16310196_GPS_INSIGHT,0,41022
,V_16310197_GPS_INSIGHT,V_16310197_GPS_INSIGHT,V_16310197_GPS_INSIGHT,0,41023
,V_16310198_GPS_INSIGHT,V_16310198_GPS_INSIGHT,V_16310198_GPS_INSIGHT,0,41024
,V_16310199_GPS_INSIGHT,V_16310199_GPS_INSIGHT,V_16310199_GPS_INSIGHT,0,41025
,V_16310200_GPS_INSIGHT,V_16310200_GPS_INSIGHT,V_16310200_GPS_INSIGHT,0,41026
,V_16310201_GPS_INSIGHT,V_16310201_GPS_INSIGHT,V_16310201_GPS_INSIGHT,0,41027
,V_16310202_GPS_INSIGHT,V_16310202_GPS_INSIGHT,V_16310202_GPS_INSIGHT,0,41028
,V_16310203_GPS_INSIGHT,V_16310203_GPS_INSIGHT,V_16310203_GPS_INSIGHT,0,41029
,V_16310204_GPS_INSIGHT,V_16310204_GPS_INSIGHT,V_16310204_GPS_INSIGHT,0,41030
,V_16310205_GPS_INSIGHT,V_16310205_GPS_INSIGHT,V_16310205_GPS_INSIGHT,0,41031
,V_16310208_GPS_INSIGHT,V_16310208_GPS_INSIGHT,V_16310208_GPS_INSIGHT,0,41032
,V_16310209_GPS_INSIGHT,V_16310209_GPS_INSIGHT,V_16310209_GPS_INSIGHT,0,41033
,V_16310210_GPS_INSIGHT,V_16310210_GPS_INSIGHT,V_16310210_GPS_INSIGHT,0,41034
,V_16310211_GPS_INSIGHT,V_16310211_GPS_INSIGHT,V_16310211_GPS_INSIGHT,0,41035
,V_16310213_GPS_INSIGHT,V_16310213_GPS_INSIGHT,V_16310213_GPS_INSIGHT,0,41036
,V_16310214_GPS_INSIGHT,V_16310214_GPS_INSIGHT,V_16310214_GPS_INSIGHT,0,41037
,V_16310215_GPS_INSIGHT,V_16310215_GPS_INSIGHT,V_16310215_GPS_INSIGHT,0,41038
,V_16310216_GPS_INSIGHT,V_16310216_GPS_INSIGHT,V_16310216_GPS_INSIGHT,0,41039
,V_16310217_GPS_INSIGHT,V_16310217_GPS_INSIGHT,V_16310217_GPS_INSIGHT,0,41040
,V_16310218_GPS_INSIGHT,V_16310218_GPS_INSIGHT,V_16310218_GPS_INSIGHT,0,41041
,V_16310219_GPS_INSIGHT,V_16310219_GPS_INSIGHT,V_16310219_GPS_INSIGHT,0,41042
,V_16310220_GPS_INSIGHT,V_16310220_GPS_INSIGHT,V_16310220_GPS_INSIGHT,0,41043
,V_16310221_GPS_INSIGHT,V_16310221_GPS_INSIGHT,V_16310221_GPS_INSIGHT,0,41044
,V_16310222_GPS_INSIGHT,V_16310222_GPS_INSIGHT,V_16310222_GPS_INSIGHT,0,41045
,V_16310223_GPS_INSIGHT,V_16310223_GPS_INSIGHT,V_16310223_GPS_INSIGHT,0,41046
,V_16310225_GPS_INSIGHT,V_16310225_GPS_INSIGHT,V_16310225_GPS_INSIGHT,0,41047
,V_16310226_GPS_INSIGHT,V_16310226_GPS_INSIGHT,V_16310226_GPS_INSIGHT,0,41048
,V_16310227_GPS_INSIGHT,V_16310227_GPS_INSIGHT,V_16310227_GPS_INSIGHT,0,41049
,V_16310228_GPS_INSIGHT,V_16310228_GPS_INSIGHT,V_16310228_GPS_INSIGHT,0,41050
,V_16310229_GPS_INSIGHT,V_16310229_GPS_INSIGHT,V_16310229_GPS_INSIGHT,0,41051
,V_16310230_GPS_INSIGHT,V_16310230_GPS_INSIGHT,V_16310230_GPS_INSIGHT,0,41052
,V_16310231_GPS_INSIGHT,V_16310231_GPS_INSIGHT,V_16310231_GPS_INSIGHT,0,41053
,V_16310232_GPS_INSIGHT,V_16310232_GPS_INSIGHT,V_16310232_GPS_INSIGHT,0,41054
,V_16310233_GPS_INSIGHT,V_16310233_GPS_INSIGHT,V_16310233_GPS_INSIGHT,0,41055
,V_16310246_GPS_INSIGHT,V_16310246_GPS_INSIGHT,V_16310246_GPS_INSIGHT,0,41056
,V_16310251_GPS_INSIGHT,V_16310251_GPS_INSIGHT,V_16310251_GPS_INSIGHT,0,41057
,V_16310259_GPS_INSIGHT,V_16310259_GPS_INSIGHT,V_16310259_GPS_INSIGHT,0,41058
,V_16310260_GPS_INSIGHT,V_16310260_GPS_INSIGHT,V_16310260_GPS_INSIGHT,0,41059
,V_16310261_GPS_INSIGHT,V_16310261_GPS_INSIGHT,V_16310261_GPS_INSIGHT,0,41060
,V_16310263_GPS_INSIGHT,V_16310263_GPS_INSIGHT,V_16310263_GPS_INSIGHT,0,41061
,V_16310265_GPS_INSIGHT,V_16310265_GPS_INSIGHT,V_16310265_GPS_INSIGHT,0,41062
,V_16310268_GPS_INSIGHT,V_16310268_GPS_INSIGHT,V_16310268_GPS_INSIGHT,0,41063
,V_16310269_GPS_INSIGHT,V_16310269_GPS_INSIGHT,V_16310269_GPS_INSIGHT,0,41064
,V_16310276_GPS_INSIGHT,V_16310276_GPS_INSIGHT,V_16310276_GPS_INSIGHT,0,41065
,V_16310287_GPS_INSIGHT,V_16310287_GPS_INSIGHT,V_16310287_GPS_INSIGHT,0,41066
,V_16310290_GPS_INSIGHT,V_16310290_GPS_INSIGHT,V_16310290_GPS_INSIGHT,0,41067
,V_16310296_GPS_INSIGHT,V_16310296_GPS_INSIGHT,V_16310296_GPS_INSIGHT,0,41068
,V_16310297_GPS_INSIGHT,V_16310297_GPS_INSIGHT,V_16310297_GPS_INSIGHT,0,41069
,V_16310303_GPS_INSIGHT,V_16310303_GPS_INSIGHT,V_16310303_GPS_INSIGHT,0,41070
,V_16310309_GPS_INSIGHT,V_16310309_GPS_INSIGHT,V_16310309_GPS_INSIGHT,0,41071
,V_16310312_GPS_INSIGHT,V_16310312_GPS_INSIGHT,V_16310312_GPS_INSIGHT,0,41072
,V_16310321_GPS_INSIGHT,V_16310321_GPS_INSIGHT,V_16310321_GPS_INSIGHT,0,41073
,V_16310322_GPS_INSIGHT,V_16310322_GPS_INSIGHT,V_16310322_GPS_INSIGHT,0,41074
,V_16310340_GPS_INSIGHT,V_16310340_GPS_INSIGHT,V_16310340_GPS_INSIGHT,0,41075
,V_16310341_GPS_INSIGHT,V_16310341_GPS_INSIGHT,V_16310341_GPS_INSIGHT,0,41076
,V_16310342_GPS_INSIGHT,V_16310342_GPS_INSIGHT,V_16310342_GPS_INSIGHT,0,41077
,V_16310344_GPS_INSIGHT,V_16310344_GPS_INSIGHT,V_16310344_GPS_INSIGHT,0,41078
,V_16310345_GPS_INSIGHT,V_16310345_GPS_INSIGHT,V_16310345_GPS_INSIGHT,0,41079
,V_16310347_GPS_INSIGHT,V_16310347_GPS_INSIGHT,V_16310347_GPS_INSIGHT,0,41080
,V_16310351_GPS_INSIGHT,V_16310351_GPS_INSIGHT,V_16310351_GPS_INSIGHT,0,41081
,V_16310354_GPS_INSIGHT,V_16310354_GPS_INSIGHT,V_16310354_GPS_INSIGHT,0,41082
,V_16310356_GPS_INSIGHT,V_16310356_GPS_INSIGHT,V_16310356_GPS_INSIGHT,0,41083
,V_16310359_GPS_INSIGHT,V_16310359_GPS_INSIGHT,V_16310359_GPS_INSIGHT,0,41084
,V_16310367_GPS_INSIGHT,V_16310367_GPS_INSIGHT,V_16310367_GPS_INSIGHT,0,41085
,V_16310370_GPS_INSIGHT,V_16310370_GPS_INSIGHT,V_16310370_GPS_INSIGHT,0,41086
,V_16310371_GPS_INSIGHT,V_16310371_GPS_INSIGHT,V_16310371_GPS_INSIGHT,0,41087
,V_16310372_GPS_INSIGHT,V_16310372_GPS_INSIGHT,V_16310372_GPS_INSIGHT,0,41088
,V_16310373_GPS_INSIGHT,V_16310373_GPS_INSIGHT,V_16310373_GPS_INSIGHT,0,41089
,V_16310374_GPS_INSIGHT,V_16310374_GPS_INSIGHT,V_16310374_GPS_INSIGHT,0,41090
,V_16310375_GPS_INSIGHT,V_16310375_GPS_INSIGHT,V_16310375_GPS_INSIGHT,0,41091
,V_16310376_GPS_INSIGHT,V_16310376_GPS_INSIGHT,V_16310376_GPS_INSIGHT,0,41092
,V_16310377_GPS_INSIGHT,V_16310377_GPS_INSIGHT,V_16310377_GPS_INSIGHT,0,41093
,V_16310378_GPS_INSIGHT,V_16310378_GPS_INSIGHT,V_16310378_GPS_INSIGHT,0,41094
,V_16310379_GPS_INSIGHT,V_16310379_GPS_INSIGHT,V_16310379_GPS_INSIGHT,0,41095
,V_16310380_GPS_INSIGHT,V_16310380_GPS_INSIGHT,V_16310380_GPS_INSIGHT,0,41096
,V_16310381_GPS_INSIGHT,V_16310381_GPS_INSIGHT,V_16310381_GPS_INSIGHT,0,41097
,V_16310382_GPS_INSIGHT,V_16310382_GPS_INSIGHT,V_16310382_GPS_INSIGHT,0,41098
,V_16310383_GPS_INSIGHT,V_16310383_GPS_INSIGHT,V_16310383_GPS_INSIGHT,0,41099
,V_16310384_GPS_INSIGHT,V_16310384_GPS_INSIGHT,V_16310384_GPS_INSIGHT,0,41100
,V_16310385_GPS_INSIGHT,V_16310385_GPS_INSIGHT,V_16310385_GPS_INSIGHT,0,41101
,V_16310387_GPS_INSIGHT,V_16310387_GPS_INSIGHT,V_16310387_GPS_INSIGHT,0,41102
,V_16310388_GPS_INSIGHT,V_16310388_GPS_INSIGHT,V_16310388_GPS_INSIGHT,0,41103
,V_16310389_GPS_INSIGHT,V_16310389_GPS_INSIGHT,V_16310389_GPS_INSIGHT,0,41104
,V_16310391_GPS_INSIGHT,V_16310391_GPS_INSIGHT,V_16310391_GPS_INSIGHT,0,41105
,V_16310392_GPS_INSIGHT,V_16310392_GPS_INSIGHT,V_16310392_GPS_INSIGHT,0,41106
,V_16310394_GPS_INSIGHT,V_16310394_GPS_INSIGHT,V_16310394_GPS_INSIGHT,0,41107
,V_16310395_GPS_INSIGHT,V_16310395_GPS_INSIGHT,V_16310395_GPS_INSIGHT,0,41108
,V_16310396_GPS_INSIGHT,V_16310396_GPS_INSIGHT,V_16310396_GPS_INSIGHT,0,41109
,V_16310397_GPS_INSIGHT,V_16310397_GPS_INSIGHT,V_16310397_GPS_INSIGHT,0,41110
,V_16310398_GPS_INSIGHT,V_16310398_GPS_INSIGHT,V_16310398_GPS_INSIGHT,0,41111
,V_16310399_GPS_INSIGHT,V_16310399_GPS_INSIGHT,V_16310399_GPS_INSIGHT,0,41112
,V_16310401_GPS_INSIGHT,V_16310401_GPS_INSIGHT,V_16310401_GPS_INSIGHT,0,41113
,V_16310402_GPS_INSIGHT,V_16310402_GPS_INSIGHT,V_16310402_GPS_INSIGHT,0,41114
,V_16310404_GPS_INSIGHT,V_16310404_GPS_INSIGHT,V_16310404_GPS_INSIGHT,0,41115
,V_16310405_GPS_INSIGHT,V_16310405_GPS_INSIGHT,V_16310405_GPS_INSIGHT,0,41116
,V_16310406_GPS_INSIGHT,V_16310406_GPS_INSIGHT,V_16310406_GPS_INSIGHT,0,41117
,V_16310408_GPS_INSIGHT,V_16310408_GPS_INSIGHT,V_16310408_GPS_INSIGHT,0,41118
,V_16310409_GPS_INSIGHT,V_16310409_GPS_INSIGHT,V_16310409_GPS_INSIGHT,0,41119
,V_16310410_GPS_INSIGHT,V_16310410_GPS_INSIGHT,V_16310410_GPS_INSIGHT,0,41120
,V_16310412_GPS_INSIGHT,V_16310412_GPS_INSIGHT,V_16310412_GPS_INSIGHT,0,41121
,V_16310420_GPS_INSIGHT,V_16310420_GPS_INSIGHT,V_16310420_GPS_INSIGHT,0,41122
,V_16310421_GPS_INSIGHT,V_16310421_GPS_INSIGHT,V_16310421_GPS_INSIGHT,0,41123
,V_16310422_GPS_INSIGHT,V_16310422_GPS_INSIGHT,V_16310422_GPS_INSIGHT,0,41124
,V_16310426_GPS_INSIGHT,V_16310426_GPS_INSIGHT,V_16310426_GPS_INSIGHT,0,41125
,V_16310428_GPS_INSIGHT,V_16310428_GPS_INSIGHT,V_16310428_GPS_INSIGHT,0,41126
,V_16310429_GPS_INSIGHT,V_16310429_GPS_INSIGHT,V_16310429_GPS_INSIGHT,0,41127
,V_16310437_GPS_INSIGHT,V_16310437_GPS_INSIGHT,V_16310437_GPS_INSIGHT,0,41128
,V_16310439_GPS_INSIGHT,V_16310439_GPS_INSIGHT,V_16310439_GPS_INSIGHT,0,41129
,V_16310441_GPS_INSIGHT,V_16310441_GPS_INSIGHT,V_16310441_GPS_INSIGHT,0,41130
,V_16310443_GPS_INSIGHT,V_16310443_GPS_INSIGHT,V_16310443_GPS_INSIGHT,0,41131
,V_16310446_GPS_INSIGHT,V_16310446_GPS_INSIGHT,V_16310446_GPS_INSIGHT,0,41132
,V_16310447_GPS_INSIGHT,V_16310447_GPS_INSIGHT,V_16310447_GPS_INSIGHT,0,41133
